,acc_id,account_type,credit_turnover,debit_turnover,month_data_date,acc_status,min_balance,balance,rejected_payments,monthly_payment_scheduled,credit_limit,error_code
14436,47129844,A,1585.0,3984.0,2021-09-04 00:00:00,D,2827,2936,0,12,1000,
14437,47129856,A,2521.0,1082.0,2021-09-04 00:00:00,D,6448,926,0,12,1000,
14438,47129868,A,233.0,1728.0,2021-09-04 00:00:00,D,845,-1619,0,12,1000,
14439,47129880,A,1653.0,6785.0,2021-09-04 00:00:00,D,1145,-5378,0,12,1000,
14441,47129904,A,1311.0,1710.0,2021-09-04 00:00:00,D,4190,9013,0,12,1000,
14442,47129916,A,2747.0,6493.0,2021-09-04 00:00:00,D,1896,2798,0,12,1000,
14443,47129928,A,1939.0,936.0,2021-09-04 00:00:00,D,12505,511,0,12,1000,
14444,47129940,A,2187.0,4881.0,2021-09-04 00:00:00,D,3951,7761,0,12,1000,
14445,47129952,A,5674.0,3107.0,2021-09-04 00:00:00,D,-1194,6893,0,12,1000,
14446,47129964,A,2592.0,5385.0,2021-09-04 00:00:00,D,4676,-4039,0,12,1000,
14448,47129988,A,174.0,926.0,2021-09-04 00:00:00,D,6480,6497,0,12,1000,
14449,47130000,A,2239.0,274.0,2021-09-04 00:00:00,D,4952,6215,0,12,1000,
14450,47130012,A,3991.0,4516.0,2021-09-04 00:00:00,D,4098,6040,0,12,1000,
14451,47130024,A,695.0,2566.0,2021-09-04 00:00:00,D,4941,9969,0,12,1000,
14452,47130036,A,721.0,1515.0,2021-09-04 00:00:00,D,5510,3714,0,12,1000,
14453,47130048,A,2710.0,1051.0,2021-09-04 00:00:00,D,8723,11015,0,12,1000,
14454,47130060,A,5013.0,229.0,2021-09-04 00:00:00,D,7022,7208,0,12,1000,
14455,47130072,A,2666.0,336.0,2021-09-04 00:00:00,D,4953,2827,0,12,1000,
14456,47130084,A,2453.0,3118.0,2021-09-04 00:00:00,D,5425,6336,0,12,1000,
14457,47130096,A,2333.0,2924.0,2021-09-04 00:00:00,D,5300,766,0,12,1000,
14458,47130108,A,4640.0,2728.0,2021-09-04 00:00:00,D,-1436,1936,0,12,1000,
14459,47130120,A,2940.0,3543.0,2021-09-04 00:00:00,D,820,-2296,0,12,1000,
14460,47130132,A,4840.0,1962.0,2021-09-04 00:00:00,D,5926,9675,0,12,1000,
14461,47130144,A,2425.0,5477.0,2021-09-04 00:00:00,D,2570,656,0,12,1000,
14462,47130156,A,518.0,3804.0,2021-09-04 00:00:00,D,3821,4130,0,12,1000,
14463,47130168,A,1385.0,1895.0,2021-09-04 00:00:00,D,9231,9592,0,12,1000,
14464,47130180,A,4278.0,2260.0,2021-09-04 00:00:00,D,3071,2955,0,12,1000,
14465,47130192,A,1036.0,2771.0,2021-09-04 00:00:00,D,5104,1274,0,12,1000,
14466,47130204,A,261.0,5526.0,2021-09-04 00:00:00,D,3525,-859,0,12,1000,
14467,47130216,A,3500.0,6914.0,2021-09-04 00:00:00,D,2081,-471,0,12,1000,
14468,47130228,A,5590.0,3155.0,2021-09-04 00:00:00,D,1621,8656,0,12,1000,
14469,47130240,A,587.0,1750.0,2021-09-04 00:00:00,D,4772,2221,0,12,1000,
14470,47130252,A,2256.0,1453.0,2021-09-04 00:00:00,D,8963,4960,0,12,1000,
14471,47130264,A,3492.0,576.0,2021-09-04 00:00:00,D,9945,13770,0,12,1000,
14472,47130276,A,2505.0,1129.0,2021-09-04 00:00:00,D,2328,5152,0,12,1000,
14473,47130288,A,3529.0,2007.0,2021-09-04 00:00:00,D,5569,11140,0,12,1000,
14474,47130300,A,1201.0,6215.0,2021-09-04 00:00:00,D,-402,-993,0,12,1000,
14475,47130312,A,3948.0,3005.0,2021-09-04 00:00:00,D,5864,9161,0,12,1000,
14476,47130324,A,3234.0,6258.0,2021-09-04 00:00:00,D,2600,-5824,0,12,1000,
14477,47130336,A,3658.0,6044.0,2021-09-04 00:00:00,D,-10356,-5351,0,12,5000,
14478,47130348,A,2479.0,2444.0,2021-09-04 00:00:00,D,-1849,-1856,0,12,5000,
14479,47130360,A,4369.0,4753.0,2021-09-04 00:00:00,D,-5729,-2282,0,12,5000,
14480,47130372,A,2098.0,2097.0,2021-09-04 00:00:00,D,3619,-110,0,12,5000,
14481,47130384,A,4161.0,6412.0,2021-09-04 00:00:00,D,1716,1818,0,12,5000,
14482,47130396,A,3633.0,2930.0,2021-09-04 00:00:00,D,3680,1909,0,12,5000,
14483,47130408,A,4809.0,3824.0,2021-09-04 00:00:00,D,9210,10747,0,12,5000,
14484,47130420,A,1940.0,645.0,2021-09-04 00:00:00,D,4796,2179,0,12,5000,
14485,47130432,A,5067.0,3498.0,2021-09-04 00:00:00,D,4937,2329,0,12,5000,
14486,47130444,A,5172.0,656.0,2021-09-04 00:00:00,D,13625,14245,0,12,5000,
14487,47130456,A,2096.0,4070.0,2021-09-04 00:00:00,D,3760,-4088,0,12,5000,
14488,47130468,A,541.0,3774.0,2021-09-04 00:00:00,D,4427,3609,0,12,5000,
14489,47130480,A,4762.0,2392.0,2021-09-04 00:00:00,D,3641,9516,0,12,5000,
14490,47130492,A,282.0,142.0,2021-09-04 00:00:00,D,4576,3834,0,12,5000,
14491,47130504,A,5181.0,1207.0,2021-09-04 00:00:00,D,3028,4886,0,12,5000,
14492,47130516,A,3972.0,3144.0,2021-09-04 00:00:00,D,-2222,1527,0,12,5000,
14493,47130528,A,1416.0,5730.0,2021-09-04 00:00:00,D,-4976,-9811,0,12,5000,
14494,47130540,A,5736.0,2615.0,2021-09-04 00:00:00,D,2573,2104,0,12,5000,
14495,47130552,A,5217.0,3564.0,2021-09-04 00:00:00,D,3365,2655,0,12,5000,
14496,47130564,A,1501.0,1004.0,2021-09-04 00:00:00,D,7155,5809,0,12,5000,
14497,47130576,A,736.0,5403.0,2021-09-04 00:00:00,D,1612,2070,0,12,5000,
14498,47130588,A,765.0,1645.0,2021-09-04 00:00:00,D,4259,2837,0,12,5000,
14499,47130600,A,1812.0,3772.0,2021-09-04 00:00:00,D,3784,-5263,0,12,5000,
14500,47130612,A,5065.0,4963.0,2021-09-04 00:00:00,D,6519,2743,0,12,5000,
14501,47130624,A,3274.0,2492.0,2021-09-04 00:00:00,D,-2414,5274,0,12,5000,
14502,47130636,A,2703.0,1786.0,2021-09-04 00:00:00,D,6187,372,0,12,5000,
14503,47130648,A,5175.0,5892.0,2021-09-04 00:00:00,D,10362,9064,0,12,5000,
14504,47130660,A,840.0,3920.0,2021-09-04 00:00:00,D,-5838,-513,0,12,5000,
14505,47130672,A,3172.0,2122.0,2021-09-04 00:00:00,D,5675,5553,0,12,5000,
14506,47130684,A,3604.0,4141.0,2021-09-04 00:00:00,D,-1011,-2006,0,12,5000,
14507,47130696,A,248.0,2964.0,2021-09-04 00:00:00,D,3494,-6042,0,12,5000,
14508,47130708,A,898.0,3411.0,2021-09-04 00:00:00,D,-961,2628,0,12,5000,
14509,47130720,A,577.0,6803.0,2021-09-04 00:00:00,D,-371,-3781,0,12,5000,
14510,47130732,A,3313.0,6280.0,2021-09-04 00:00:00,D,4918,4337,0,12,5000,
14511,47130744,A,577.0,247.0,2021-09-04 00:00:00,D,-359,6118,0,12,5000,
14512,47130756,A,3281.0,5114.0,2021-09-04 00:00:00,D,-3413,-6890,0,12,5000,
14513,47130768,A,2812.0,2739.0,2021-09-04 00:00:00,D,4811,670,0,12,5000,
14514,47130780,A,2379.0,5577.0,2021-09-04 00:00:00,D,8618,-4506,0,12,5000,
14515,47130792,A,2492.0,1857.0,2021-09-04 00:00:00,D,6489,8470,0,12,5000,
14516,47130804,A,3093.0,6190.0,2021-09-04 00:00:00,D,1722,2461,0,12,5000,
14517,47130816,A,25.0,4355.0,2021-09-04 00:00:00,D,-9683,-4200,0,12,5000,
14518,47130828,A,5104.0,2317.0,2021-09-04 00:00:00,D,4997,2855,0,12,5000,
14519,47130840,A,2180.0,6004.0,2021-09-04 00:00:00,D,2965,-2874,0,12,5000,
14520,47130852,A,3807.0,5803.0,2021-09-04 00:00:00,D,4131,-3439,0,12,5000,
14521,47130864,A,1013.0,3044.0,2021-09-04 00:00:00,D,4303,3527,0,12,5000,
14522,47130876,A,5459.0,6430.0,2021-09-04 00:00:00,D,1575,3272,0,12,5000,
14523,47130888,A,5087.0,4927.0,2021-09-04 00:00:00,D,2012,3851,0,12,5000,
14524,47130900,A,2776.0,5562.0,2021-09-04 00:00:00,D,-3370,-4147,0,12,5000,
14525,47130912,A,3412.0,1657.0,2021-09-04 00:00:00,D,3824,8363,0,12,5000,
14526,47130924,A,4215.0,2995.0,2021-09-04 00:00:00,D,2785,1733,0,12,5000,
14527,47130936,A,4135.0,424.0,2021-09-04 00:00:00,D,7636,4941,0,12,5000,
14528,47130948,A,2178.0,6051.0,2021-09-04 00:00:00,D,1211,1819,0,12,5000,
14529,47130960,A,4513.0,344.0,2021-09-04 00:00:00,D,13587,10653,0,12,5000,
14530,47130972,A,4990.0,6302.0,2021-09-04 00:00:00,D,4756,5737,0,12,5000,
14531,47130984,A,1532.0,2514.0,2021-09-04 00:00:00,D,-2330,-3060,0,12,5000,
14532,47130996,A,4143.0,4765.0,2021-09-04 00:00:00,D,-3750,-356,0,12,5000,
14533,47131008,A,445.0,5216.0,2021-09-04 00:00:00,D,-2497,-10851,0,12,5000,
14534,47131020,A,71.0,6812.0,2021-09-04 00:00:00,D,3100,3116,0,12,5000,
14535,47131032,A,275.0,1081.0,2021-09-04 00:00:00,D,-4991,-10124,0,12,5000,
14536,47131044,A,3757.0,3338.0,2021-09-04 00:00:00,D,-2832,-3921,0,12,5000,
14537,47131056,A,2576.0,249.0,2021-09-04 00:00:00,D,4338,5015,0,12,5000,
14538,47131068,A,3367.0,4256.0,2021-09-04 00:00:00,D,575,-3270,0,12,5000,
14539,47131080,A,4743.0,5359.0,2021-09-04 00:00:00,D,-985,-642,0,12,5000,
14540,47131092,A,5822.0,2204.0,2021-09-04 00:00:00,D,4736,6932,0,12,5000,
14541,47131104,A,4034.0,6832.0,2021-09-04 00:00:00,D,2016,-1814,0,12,5000,
14542,47131116,A,66.0,2675.0,2021-09-04 00:00:00,D,1780,-2889,0,12,5000,
14543,47131128,A,4613.0,1846.0,2021-09-04 00:00:00,D,4273,7594,0,12,5000,
14544,47131140,A,2995.0,3655.0,2021-09-04 00:00:00,D,4250,3513,0,12,5000,
14545,47131152,A,3360.0,2253.0,2021-09-04 00:00:00,D,5785,8038,0,12,5000,
14546,47131164,A,5651.0,4231.0,2021-09-04 00:00:00,D,2347,2514,0,12,5000,
14547,47131176,A,1282.0,4875.0,2021-09-04 00:00:00,D,3255,-296,0,12,5000,
14548,47131188,A,237.0,16.0,2021-09-04 00:00:00,D,3131,467,0,12,5000,
14549,47131200,A,1359.0,611.0,2021-09-04 00:00:00,D,7601,9807,0,12,5000,
14550,47131212,A,2740.0,299.0,2021-09-04 00:00:00,D,9136,1454,0,12,5000,
14551,47131224,A,5591.0,6856.0,2021-09-04 00:00:00,D,4896,11670,0,12,5000,
14552,47131236,A,908.0,5100.0,2021-09-04 00:00:00,D,4161,-8414,0,12,5000,
14553,47131248,A,5057.0,5669.0,2021-09-04 00:00:00,D,3774,2887,0,12,5000,
14554,47131260,A,967.0,3001.0,2021-09-04 00:00:00,D,-2089,-2241,0,12,5000,
14555,47131272,A,3312.0,2206.0,2021-09-04 00:00:00,D,7996,8505,0,12,5000,
14556,47131284,A,423.0,3366.0,2021-09-04 00:00:00,D,-5546,-1095,0,12,5000,
14557,47131296,A,1968.0,5863.0,2021-09-04 00:00:00,D,-2243,-3057,0,12,5000,
14558,47131308,A,5429.0,3290.0,2021-09-04 00:00:00,D,4488,3770,0,12,5000,
14559,47131320,A,3230.0,3092.0,2021-09-04 00:00:00,D,7234,4669,0,12,5000,
14560,47131332,A,1144.0,6970.0,2021-09-04 00:00:00,D,-428,1848,0,12,5000,
14561,47131344,A,1718.0,2797.0,2021-09-04 00:00:00,D,-797,-6529,0,12,5000,
14562,47131356,A,326.0,4643.0,2021-09-04 00:00:00,D,2600,-5583,0,12,5000,
14563,47131368,A,5463.0,2032.0,2021-09-04 00:00:00,D,3097,7742,0,12,5000,
14564,47131380,A,5940.0,3288.0,2021-09-04 00:00:00,D,4286,5363,0,12,5000,
14565,47131392,A,2646.0,298.0,2021-09-04 00:00:00,D,9967,6009,0,12,5000,
14566,47131404,A,1543.0,5816.0,2021-09-04 00:00:00,D,-4515,2332,0,12,5000,
14567,47131416,A,841.0,1332.0,2021-09-04 00:00:00,D,4113,5254,0,12,5000,
14568,47131428,A,3172.0,1135.0,2021-09-04 00:00:00,D,-523,8240,0,12,5000,
14569,47131440,A,185.0,2980.0,2021-09-04 00:00:00,D,-2213,-2216,0,12,5000,
14570,47131452,A,5408.0,2633.0,2021-09-04 00:00:00,D,43,1449,0,12,5000,
14571,47131464,A,3613.0,5602.0,2021-09-04 00:00:00,D,4651,6875,0,12,5000,
14572,47131476,A,2577.0,1482.0,2021-09-04 00:00:00,D,4588,2129,0,12,5000,
14573,47131488,A,2485.0,6971.0,2021-09-04 00:00:00,D,-4365,-915,0,12,5000,
14574,47131500,A,2175.0,1036.0,2021-09-04 00:00:00,D,2844,3284,0,12,5000,
14575,47131512,A,2701.0,5350.0,2021-09-04 00:00:00,D,4824,7260,0,12,5000,
14576,47131524,A,5998.0,3118.0,2021-09-04 00:00:00,D,2164,3041,0,12,5000,
14577,47131536,A,1154.0,2338.0,2021-09-04 00:00:00,D,-229,-1907,0,12,5000,
14578,47131548,A,979.0,327.0,2021-09-04 00:00:00,D,-2895,-6419,0,12,5000,
14579,47131560,A,5851.0,3141.0,2021-09-04 00:00:00,D,1264,927,0,12,5000,
14580,47131572,A,4940.0,2178.0,2021-09-04 00:00:00,D,5879,13504,0,12,5000,
14581,47131584,A,569.0,6518.0,2021-09-04 00:00:00,D,4274,-9972,0,12,5000,
14582,47131596,A,5751.0,6875.0,2021-09-04 00:00:00,D,1807,1503,0,12,5000,
14583,47131608,A,2011.0,3440.0,2021-09-04 00:00:00,D,1574,5552,0,12,5000,
14584,47131620,A,2007.0,2461.0,2021-09-04 00:00:00,D,5718,-1477,0,12,5000,
14585,47131632,A,1615.0,980.0,2021-09-04 00:00:00,D,1464,-129,0,12,5000,
14586,47131644,A,4189.0,3544.0,2021-09-04 00:00:00,D,3500,5578,0,12,5000,
14587,47131656,A,2901.0,1043.0,2021-09-04 00:00:00,D,3748,3970,0,12,5000,
14588,47131668,A,1641.0,738.0,2021-09-04 00:00:00,D,1518,156,0,12,5000,
14589,47131680,A,5284.0,3740.0,2021-09-04 00:00:00,D,9555,10321,0,12,5000,
14590,47131692,A,3697.0,4116.0,2021-09-04 00:00:00,D,-3884,9652,0,12,5000,
14591,47131704,A,1052.0,352.0,2021-09-04 00:00:00,D,6122,-7950,0,12,5000,
14592,47131716,A,3869.0,5014.0,2021-09-04 00:00:00,D,1092,453,0,12,5000,
14593,47131728,A,4586.0,2937.0,2021-09-04 00:00:00,D,9410,4077,0,12,5000,
14595,47131752,A,5998.0,5460.0,2021-09-04 00:00:00,D,-3902,-5930,0,12,5000,
14596,47131764,A,4147.0,2308.0,2021-09-04 00:00:00,D,24,-6311,0,12,5000,
14597,47131776,A,2867.0,1163.0,2021-09-04 00:00:00,D,3641,4379,0,12,5000,
14598,47131788,A,4671.0,2902.0,2021-09-04 00:00:00,D,-4110,-6032,0,12,5000,
14599,47131800,A,3084.0,6715.0,2021-09-04 00:00:00,D,-532,-5897,0,12,5000,
14600,47131812,A,1151.0,6130.0,2021-09-04 00:00:00,D,-1104,-2440,0,12,5000,
14601,47131824,A,3273.0,3999.0,2021-09-04 00:00:00,D,-2393,3137,0,12,5000,
14602,47131836,A,5820.0,4000.0,2021-09-04 00:00:00,D,437,-3354,0,12,5000,
14603,47131848,A,5076.0,4744.0,2021-09-04 00:00:00,D,4307,4853,0,12,5000,
14604,47131860,A,1973.0,5468.0,2021-09-04 00:00:00,D,-822,-5680,0,12,5000,
14605,47131872,A,5750.0,2251.0,2021-09-04 00:00:00,D,8398,12782,0,12,5000,
14606,47131884,A,3699.0,5160.0,2021-09-04 00:00:00,D,98,-1291,0,12,5000,
14607,47131896,A,1668.0,3629.0,2021-09-04 00:00:00,D,5342,-4252,0,12,5000,
14608,47131908,A,2701.0,6346.0,2021-09-04 00:00:00,D,99,12224,0,12,5000,
14609,47131920,A,3362.0,2506.0,2021-09-04 00:00:00,D,4800,4558,0,12,5000,
14610,47131932,A,2918.0,4915.0,2021-09-04 00:00:00,D,5393,997,0,12,5000,
14611,47131944,A,5418.0,3045.0,2021-09-04 00:00:00,D,7090,6960,0,12,5000,
14612,47131956,A,3424.0,1868.0,2021-09-04 00:00:00,D,7390,8951,0,12,5000,
14613,47131968,A,557.0,1044.0,2021-09-04 00:00:00,D,7383,10762,0,12,5000,
14614,47131980,A,2957.0,1256.0,2021-09-04 00:00:00,D,8902,6650,0,12,5000,
14615,47131992,A,2114.0,4076.0,2021-09-04 00:00:00,D,-2256,12493,0,12,5000,
14616,47132004,A,106.0,5650.0,2021-09-04 00:00:00,D,-208,-8072,0,12,5000,
14617,47132016,A,4540.0,6777.0,2021-09-04 00:00:00,D,2947,2019,0,12,5000,
14618,47132028,A,2303.0,6740.0,2021-09-04 00:00:00,D,-3288,-2336,0,12,5000,
14619,47132040,A,5650.0,5178.0,2021-09-04 00:00:00,D,3780,701,0,12,5000,
14620,47132052,A,4908.0,305.0,2021-09-04 00:00:00,D,9418,9506,0,12,5000,
14621,47132064,A,3552.0,2493.0,2021-09-04 00:00:00,D,1042,317,0,12,5000,
14622,47132076,A,2641.0,2365.0,2021-09-04 00:00:00,D,3863,2929,0,12,5000,
14623,47132088,A,3896.0,1745.0,2021-09-04 00:00:00,D,1814,5821,0,12,5000,
14624,47132100,A,3161.0,402.0,2021-09-04 00:00:00,D,11941,9628,0,12,5000,
14625,47132112,A,3355.0,18.0,2021-09-04 00:00:00,D,2112,6581,0,12,5000,
14626,47132124,A,357.0,2561.0,2021-09-04 00:00:00,D,-4703,-7350,0,12,5000,
14627,47132136,A,5621.0,4771.0,2021-09-04 00:00:00,D,-191,-1689,0,12,5000,
14628,47132148,A,2303.0,1751.0,2021-09-04 00:00:00,D,8039,7484,0,12,5000,
14629,47132160,A,5581.0,1070.0,2021-09-04 00:00:00,D,11487,15799,0,12,5000,
14630,47132172,A,1124.0,1298.0,2021-09-04 00:00:00,D,12623,13489,0,12,5000,
14631,47132184,A,2959.0,4498.0,2021-09-04 00:00:00,D,3754,8818,0,12,5000,
14632,47132196,A,4657.0,4102.0,2021-09-04 00:00:00,D,1532,3661,0,12,5000,
14633,47132208,A,386.0,2473.0,2021-09-04 00:00:00,D,-10486,-6192,0,12,5000,
14634,47132220,A,5793.0,18.0,2021-09-04 00:00:00,D,750,-397,0,12,5000,
14635,47132232,A,121.0,2357.0,2021-09-04 00:00:00,D,3243,1550,0,12,5000,
14636,47132244,A,121.0,5310.0,2021-09-04 00:00:00,D,1478,5994,0,12,5000,
14637,47132256,A,3434.0,6140.0,2021-09-04 00:00:00,D,2555,-4442,0,12,5000,
14638,47132268,A,4322.0,569.0,2021-09-04 00:00:00,D,11741,9350,0,12,5000,
14639,47132280,A,17.0,4988.0,2021-09-04 00:00:00,D,2381,1976,0,12,5000,
14640,47132292,A,365.0,4723.0,2021-09-04 00:00:00,D,2583,-2154,0,12,5000,
14641,47132304,A,548.0,829.0,2021-09-04 00:00:00,D,6520,6852,0,12,5000,
14642,47132316,A,2350.0,6233.0,2021-09-04 00:00:00,D,5474,3557,0,12,5000,
14643,47132328,A,5319.0,4998.0,2021-09-04 00:00:00,D,1336,-628,0,12,5000,
14644,47132340,A,5680.0,4884.0,2021-09-04 00:00:00,D,8815,-448,0,12,5000,
14645,47132352,A,3234.0,4190.0,2021-09-04 00:00:00,D,12833,7342,0,12,5000,
14646,47132364,A,5268.0,3032.0,2021-09-04 00:00:00,D,-3143,1568,0,12,5000,
14647,47132376,A,5902.0,5743.0,2021-09-04 00:00:00,D,2985,1987,0,12,5000,
14648,47132388,A,988.0,6807.0,2021-09-04 00:00:00,D,519,198,0,12,5000,
14649,47132400,A,1473.0,4206.0,2021-09-04 00:00:00,D,-6249,-4592,0,12,5000,
14650,47132412,A,4420.0,4153.0,2021-09-04 00:00:00,D,2889,1899,0,12,5000,
14651,47132424,A,4631.0,3439.0,2021-09-04 00:00:00,D,4288,6047,0,12,5000,
14652,47132436,A,3423.0,1108.0,2021-09-04 00:00:00,D,-1074,-1837,0,12,5000,
14653,47132448,A,1402.0,5308.0,2021-09-04 00:00:00,D,242,-1596,0,12,5000,
14654,47132460,A,5754.0,45.0,2021-09-04 00:00:00,D,5047,4764,0,12,5000,
14655,47132472,A,4007.0,140.0,2021-09-04 00:00:00,D,223,6119,0,12,5000,
14656,47132484,A,5271.0,1095.0,2021-09-04 00:00:00,D,2996,4149,0,12,5000,
14657,47132496,A,2280.0,4595.0,2021-09-04 00:00:00,D,-2255,-5190,0,12,5000,
14658,47132508,A,1268.0,2913.0,2021-09-04 00:00:00,D,469,-297,0,12,5000,
14659,47132520,A,4329.0,735.0,2021-09-04 00:00:00,D,13702,10682,0,12,5000,
14660,47132532,A,3029.0,1966.0,2021-09-04 00:00:00,D,3830,2063,0,12,5000,
14661,47132544,A,3405.0,1434.0,2021-09-04 00:00:00,D,1036,-1474,0,12,5000,
14662,47132556,A,2686.0,821.0,2021-09-04 00:00:00,D,3367,3550,0,12,5000,
14663,47132568,A,5700.0,500.0,2021-09-04 00:00:00,D,8753,7136,0,12,5000,
14664,47132580,A,4659.0,1359.0,2021-09-04 00:00:00,D,9843,8128,0,12,5000,
14665,47132592,A,3429.0,6628.0,2021-09-04 00:00:00,D,1336,-1577,0,12,5000,
14666,47132604,A,1510.0,5680.0,2021-09-04 00:00:00,D,-6411,-3303,0,12,5000,
14667,47132616,A,3610.0,5996.0,2021-09-04 00:00:00,D,3285,3986,0,12,5000,
14668,47132628,A,4371.0,2158.0,2021-09-04 00:00:00,D,5014,-440,0,12,5000,
14669,47132640,A,2638.0,3724.0,2021-09-04 00:00:00,D,4515,3545,0,12,5000,
14670,47132652,A,3905.0,2338.0,2021-09-04 00:00:00,D,6904,10421,0,12,5000,
14671,47132664,A,3693.0,2080.0,2021-09-04 00:00:00,D,-597,7519,0,12,5000,
14672,47132676,A,3127.0,877.0,2021-09-04 00:00:00,D,1592,184,0,12,5000,
14673,47132688,A,3186.0,6956.0,2021-09-04 00:00:00,D,3587,-203,0,12,5000,
14674,47132700,A,4215.0,2557.0,2021-09-04 00:00:00,D,4208,4434,0,12,5000,
14675,47132712,A,4535.0,1061.0,2021-09-04 00:00:00,D,8500,-631,0,12,5000,
14676,47132724,A,5259.0,1829.0,2021-09-04 00:00:00,D,-499,7608,0,12,5000,
14678,47132748,A,3877.0,5663.0,2021-09-04 00:00:00,D,2481,1882,0,12,5000,
14679,47132760,A,1115.0,163.0,2021-09-04 00:00:00,D,2204,1913,0,12,5000,
14680,47132772,A,1444.0,3975.0,2021-09-04 00:00:00,D,-2984,-5728,0,12,5000,
14681,47132784,A,69.0,4510.0,2021-09-04 00:00:00,D,1297,-1709,0,12,5000,
14682,47132796,A,3975.0,1211.0,2021-09-04 00:00:00,D,3260,8210,0,12,5000,
14683,47132808,A,2141.0,5799.0,2021-09-04 00:00:00,D,884,-1232,0,12,5000,
14684,47132820,A,2575.0,6544.0,2021-09-04 00:00:00,D,1513,-424,0,12,5000,
14685,47132832,A,766.0,4148.0,2021-09-04 00:00:00,D,680,1069,0,12,5000,
14686,47132844,A,1245.0,5029.0,2021-09-04 00:00:00,D,-1641,-6747,0,12,5000,
14687,47132856,A,1151.0,4292.0,2021-09-04 00:00:00,D,-2288,-2106,0,12,5000,
14688,47132868,A,5393.0,85.0,2021-09-04 00:00:00,D,-2298,-3102,0,12,5000,
14689,47132880,A,1448.0,506.0,2021-09-04 00:00:00,D,2924,2754,0,12,5000,
14690,47132892,A,1829.0,6801.0,2021-09-04 00:00:00,D,-2882,-5576,0,12,5000,
14691,47132904,A,4352.0,4092.0,2021-09-04 00:00:00,D,2526,3304,0,12,5000,
14692,47132916,A,736.0,5736.0,2021-09-04 00:00:00,D,455,-5341,0,12,5000,
14693,47132928,A,3645.0,5711.0,2021-09-04 00:00:00,D,5317,-3595,0,12,5000,
14694,47132940,A,3644.0,4525.0,2021-09-04 00:00:00,D,3095,7914,0,12,5000,
14695,47132952,A,1925.0,6052.0,2021-09-04 00:00:00,D,3531,-493,0,12,5000,
14696,47132964,A,1169.0,4805.0,2021-09-04 00:00:00,D,-2143,-8246,0,12,5000,
14698,47132988,A,1708.0,6210.0,2021-09-04 00:00:00,D,1971,-3245,0,12,5000,
14699,47133000,A,729.0,6536.0,2021-09-04 00:00:00,D,-2706,-6769,0,12,5000,
14700,47133012,A,5771.0,6090.0,2021-09-04 00:00:00,D,-6367,-4903,0,12,5000,
14701,47133024,A,5537.0,2839.0,2021-09-04 00:00:00,D,161,661,0,12,5000,
14702,47133036,A,5530.0,1861.0,2021-09-04 00:00:00,D,7902,10415,0,12,5000,
14703,47133048,A,4552.0,2557.0,2021-09-04 00:00:00,D,2438,5267,0,12,5000,
14704,47133060,A,4085.0,1788.0,2021-09-04 00:00:00,D,-4238,-4168,0,12,5000,
14705,47133072,A,5113.0,4895.0,2021-09-04 00:00:00,D,1654,545,0,12,5000,
14706,47133084,A,4384.0,3838.0,2021-09-04 00:00:00,D,5833,7863,0,12,5000,
14707,47133096,A,3125.0,4976.0,2021-09-04 00:00:00,D,7125,-1839,0,12,5000,
14708,47133108,A,4363.0,907.0,2021-09-04 00:00:00,D,7962,11599,0,12,5000,
14710,47133132,A,4934.0,5795.0,2021-09-04 00:00:00,D,-2111,-10023,0,12,5000,
14711,47133144,A,1726.0,5796.0,2021-09-04 00:00:00,D,-827,6374,0,12,5000,
14712,47133156,A,678.0,4820.0,2021-09-04 00:00:00,D,1248,-6051,0,12,5000,
14713,47133168,A,444.0,2819.0,2021-09-04 00:00:00,D,2133,-1346,0,12,5000,
14714,47133180,A,1665.0,4436.0,2021-09-04 00:00:00,D,10762,3634,0,12,5000,
14715,47133192,A,2417.0,1342.0,2021-09-04 00:00:00,D,8019,8450,0,12,5000,
14716,47133204,A,557.0,3652.0,2021-09-04 00:00:00,D,-1487,-4732,0,12,5000,
14717,47133216,A,1791.0,1775.0,2021-09-04 00:00:00,D,1116,9756,0,12,5000,
14718,47133228,A,1177.0,1559.0,2021-09-04 00:00:00,D,-5542,-1494,0,12,5000,
14719,47133240,A,5591.0,808.0,2021-09-04 00:00:00,D,1461,13231,0,12,5000,
14720,47133252,A,1713.0,2364.0,2021-09-04 00:00:00,D,3017,4397,0,12,5000,
14721,47133264,A,406.0,1379.0,2021-09-04 00:00:00,D,-3077,-949,0,12,5000,
14722,47133276,A,3931.0,3135.0,2021-09-04 00:00:00,D,2770,-750,0,12,5000,
14723,47133288,A,4599.0,5129.0,2021-09-04 00:00:00,D,-1699,-350,0,12,5000,
14724,47133300,A,728.0,2100.0,2021-09-04 00:00:00,D,3546,281,0,12,5000,
14725,47133312,A,1513.0,4420.0,2021-09-04 00:00:00,D,3940,3973,0,12,5000,
14726,47133324,A,1998.0,3458.0,2021-09-04 00:00:00,D,-829,2343,0,12,5000,
14727,47133336,A,4300.0,256.0,2021-09-04 00:00:00,D,2888,3211,0,12,5000,
14728,47133348,A,1493.0,5707.0,2021-09-04 00:00:00,D,-3028,-4406,0,12,5000,
14729,47133360,A,3072.0,1169.0,2021-09-04 00:00:00,D,8929,9714,0,12,5000,
14730,47133372,A,2522.0,3105.0,2021-09-04 00:00:00,D,2932,-3640,0,12,5000,
